title,author,pub
Battle road /,"Gibbs, Henry.","New York, N.Y. : Mcfadden-Bartell,  1969, 1967"
The man who won the Medal of Honor : a novel /,"Giovannitti, Len, 1920-","New York : Popular Library,  1976, 1973"
"Heroes (a fragment) : typescript, 1982.","Giragosian, Patricia.",1982
"A daughter's homecoming : typescript, 1982 /","Giragosian, Patricia.",1982
"Another war, another peace : a novel /","Glasser, Ronald J.","New York : Summit Books, 1985"
"Winters coming, winters gone : there were other tragedies, besides dying in Vietnam : an American struggle /","Glick, Allen, 1946-","New York : Pinnacle Books : Distributed by St. Martin's Press, 1984"
"Winter's coming, winters gone : there were other tragedies, besides dying in Vietnam /","Glick, Allen, 1946-","Austin, Tex. : Eakin Press, 1984"
"Winters coming, winters gone : there were other tragedies, besides dying in Vietnam: an American struggle /","Glick, Allen, 1946-","New York : Pinnacle Books,  1985, 1984"
"Winters coming, winters gone /","Glick, Allen, 1946-","New York : Pinnacle Books, 1985"
"Winters coming, winters gone : an American struggle; there were other tragedies, besides dying in Vietnam /","Glick, Allen, 1946-","New York : Pinnacle Books,  1985, 1984"
Negligence of death.,Gold Jerome.,"[S.l.] : Ingram Book Co, 1984"
The negligence of death /,"Gold, Jerome.","Seattle, Wash. ; San Francisco, Calif. : Black Heron Press, 1984"
Interface /,"Gores, Joe, 1931-2011.","New York : M. Evans & Company, Inc., 1974"
Interface /,"Gores, Joe, 1931-2011.","New York : Ballantine Books,  1976, 1974"
"Cross-fire; a Vietnam novel,","Graham, Gail.",[New York] Pantheon Books 1972
The bamboo beast /,"Grantland, Scott.","[U.S.?] : Pompeii Press, 1968"
Rolling thunder /,"Graves, Richard L.","New York : Pocket Books, 1977"
Rolling thunder /,"Graves, Richard L.","New York : Pocket Books, 1977"
Touring Nam : the Vietnam War reader /,"Greenberg, Martin Harry.; Norton, Augustus R.","New York : W. Morrow, 1985"
Soldiers & whores /,"Grey, James.","London : D.H.L., 1972"
The berets /,"Griffin, W. E. B.","New York : Jove Books, 1985"
The Berets /,"Griffin, W. E. B.","New York : Jove, 1985"
The berets /,"Griffin, W. E. B.","New York, N.Y. : Berkley, 1985"
The berets : brotherhood of war V /,"Griffin, W. E. B.","New York, N.Y. : Jove Books, 1985"
The captains,"Griffin, W. E. B.","New York : Berkley Publishing Group, 1983"
The Captains /,"Griffin, W. E. B.","New York : Jove Books, 1983"
Brotherhood of war The majors.,"Griffin, W. E. B.","New York : Jove Books, 1983"
The berets /,"Griffin, W. E. B.","New York : Jove Pub, 1985"
The Majors.,"Griffin, W. E. B.","New York, NY : Berkley Pub. Group, 1983"
The brotherhood of war : a saga in 8 volumes /,"Griffin, W. E. B.","New York : Jove Books, 1982"
The Berets.,"Griffin, W. E. B.","New York, NY : Berkley Pub. Group, 1985"
The Berets #5 /,"Griffin, W.E.B.","New York : Jove Books, 1985"
The Berets,"Griffin, W.E.B.",S.l. Berkley 1985
The Majors #3 /,"Griffin, W.E.B.","New York, N. Y. : Berkley Pub. Co., 1983"
Huey /,"Groen, Jay.; Groen, David.","New York : Ballantine Books, 1984"
Better times than these : a novel /,"Groom, Winston, 1944-","New York : Summit Books, 1978"
Better times than these /,"Groom, Winston, 1944-","New York : Berkley Pub. Co.,  1979, 1978"
Better times than these /,"Groom, Winston, 1944-","New York : Pocket Books, 1978"
Better times than these /,"Groom, Winston, 1944-","New York : Summit, 1978"
Better times than these /,"Groom, Winston, 1944-","Toronto : Totem Books,  1979, 1978"
Easy and hard ways out; a novel.,"Grossbach, Robert, 1941-","New York, Harper's Magazine Press  1974, 1975"
Easy and hard ways out : a novel /,"Grossbach, Robert.","New York : Harper's Magazine Press, 1974"
China wind /,"Guenther, Dan.",1975-1990?
Dodge City blues /,"Guenther, Dan.",1975-1999?
Habu /,"Guenther, Dan.",1975-1999?
Tiger in the rain /,"Guidera, Mark.","Fennimore, Wis. : Westburg, 1984"
The point team /,"Hadley, J. B.","New York : Warner Books, 1984"
One very hot day : a novel /,"Halberstam, David, 1934-","Boston : Houghton Mifflin, 1967"
One very hot day : a novel.,"Halberstam, David, 1934-2007.","Boston : Houghton Mifflin, 1968"
One very hot day; a novel.,"Halberstam, David.","Boston, Houghton Mifflin,  1968, 1967"
One very hot day : a novel /,"Halberstam, David.","Boston [Mass.] : Houghton Mifflin, 1967"
One very hot day /,"Halberstam, David.","New York : Warner Books, 1984"
One very hot day /,"Halberstam, David.","New York : Avon Books,  1969, 1967"
One very hot day /,"Halberstam, David.","London ; Sydney : Bodley Head, 1967"
One very hot day /,"Halberstam, David.","New York : Avon Books, 1969"
"War year,","Haldeman, Joe W.","New York, Holt, Rinehart and Winston 1972"
War year /,"Haldeman, Joe W.","New York : Avon Books,  1984, 1972"
War year /,"Haldeman, Joe W.","New York : Pocket Books,  1978, 1972"
War year /,"Haldeman, Joe W. Amerikan. Schriftsteller.","New York : Holt, Rinehart and Winston, 1972"
The enlisted man's war : a study of the Vietnam war novels /,"Hall, Henry Palmer.","1984 Dissertation:  Thesis (Ph. D.)--University of Texas, Austin, 1984."
The enlisted man's war : a study of the Vietnam war novels /,"Hall, Henry Palmer.","1984 Dissertation:  Thesis (Ph. D.)--University of Texas, Austin, 1984."
Flesh or fantasy /,"Hall, Ken.","[Aqoura, Calif. : PAD Library, 1967"
Memoirs of a combat corpsman /,"Hancock, J. Robert.","Santee, Calif. : Blueboy Library, 1976"
A limited response /,"Handberg, Barry Lee.",1979 Dissertation:  Thesis (M.A.)--University of Florida.
Ray /,"Hannah, Barry.","New York : Knopf : Distributed by Random House, 1980"
The tennis handsome /,"Hannah, Barry.","New York : Knopf, 1983"
Ray /,"Hannah, Barry.","Harmondsworth, Middlesex, England ; New York, N.Y., U.S.A. : Penguin Books,  1981, 1980"
The tennis handsome /,"Hannah, Barry.","Baton Rouge : Louisiana State University Press, 1983"
A fair exchange /,"Harcourt, Palma.","New York : McKay,  1976, ?"
The short-timers /,"Hasford, Gustav.","New York : Harper & Row, 1979"
The short-timers /,"Hasford, Gustav.","New York : Bantam Books,  1980, 1979"
The short-timers /,"Hasford, Gustav.","London : Century,  1985, 1979"
The short-timers /,"Hasford, Gustav.","Toronto ; New York : Bantam Books,  1980, 1979"
The short-timers /,"Hasford, Gustav.","New York : Bantam Books,  1983, 1979"
The short-timers /,"Hasford, Gustav.","New York ; Toronto : Bantam Books, 1979"
The short-timers /,"Hasford, Gustav.","Toronto : Bantam Books,  1980, 1979"
The short-timers /,"Hasford, Gustav.","Toronto [u.a.] : Bantam Books, 1979"
"Is that you, John Wayne? Is this me? /","Hasford, Gustav.","Wenatchee, Wash. : Mirror Northwest, 1972   In:  Mirror northwest v. 3 (1972)"
A world of hurt /,"Hathaway, Bo.","New York, N.Y. : Avon,  1984, 1981"
A world of hurt : a novel /,"Hathaway, Bo.","New York : Taplinger Pub. Co, 1981"
A world of hurt : a novel /,"Hathaway, Bo.","New York : Taplinger Pub. Co., 1981"
A world of hurt : a novel /,"Hathaway, William T., 1942-","New York : Taplinger Pub. Co., 1981"
"Hau phuong thi dua voi tien phuong.  Publication:  H-noi : Pho Thng,  1968-    Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Hau phuong thi dua voi tien phuong.  Publication:  H-noi : Pho Thng,  1968-    Document:  English :  Book      Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","H-noi : Pho Thng,  1968-"
Two separate men sharing the same seat on a train /,"Hauley, D.","Wenatchee, Wash. : Mirror Northwest, 1971   In:  Mirror northwest v. 2 (summer 1971)"
Like any other fugitive /,"Hayes, Joseph, 1918-2006.","New York : Dial Press, 1971"
Idle and disorderly persons : a novel /,"Hazzard, Mary, 1928-","Seattle, Wash. : Madrona Publishers, 1981"
Safekeeping /,"Heckler, Jonellen.","New York : Putnam, 1983"
Safekeeping /,"Heckler, Jonellen.","London : Macdonald,  1984, 1983"
The Corsican : a novel /,"Heffernan, William, 1940-","New York : Simon and Schuster, 1983"
Close quarters /,"Heinemann, Larry.","New York : Farrar, Straus, Giroux, 1977"
Close quarters : a novel /,"Heinemann, Larry.","New York : CBS : Distributed by Warner Books, 1983"
Close quarters : a novel /,"Heinemann, Larry.","New York : Popular Library, 1977"
Close quarters /,"Heinemann, Larry.","New York : Warner Books, 1983"
Glory road /,"Heinlein, Robert A. 1907-1988, author.","New York, New York : Avon Books,  1963, 1963"
Glory road; a novel.,"Heinlein, Robert A. 1907-1988.","New York, Putnam 1963"
Glory road /,"Heinlein, Robert A. 1907-1988.","Boston : Gregg Press, 1979"
Glory road /,"Heinlein, Robert A. 1907-1988.","New York : Avon,  1964, 1963"
Jungle fever /,"Heller, Marcus van, 1928-","New York : Ophelia Press, 1971"
Chopper command /,"Helm, Eric.","New York : Pinnacle Books, 1985"
A tract of time /,"Hempstone, Smith, 1929-2006.","Boston : Houghton Mifflin, 1966"
A tract of time /,"Hempstone, Smith, 1929-2006.","New York : Avon,  1985, 1966"
A tract of time /,"Hempstone, Smith, 1929-2006.","[Taipei, Taiwan? : s.n.], 1966"
A tract of time /,"Hempstone, Smith, 1929-2006.","Greenwich, Conn. : Fawcett, 1966"
The midnight war /,"Hennesey, Hal.","New York : Pyramid Books, 1967"
The midnight war /,"Hennesey, Hal.","New York : Pyramid Books, 1967"
Short stories of Vietnam /,"Henschel, Lee.","Guthrie, Minn. : Guthrie Pub. Co., 1981"
Wiley Blooms /,"Henschel, Lee.","1979 Dissertation:  Thesis (M.A.)--Bemidji State University, 1979."
Eternal memory /,"Hernndez, Ramn.; Boyer, Harriet,",1976-1999?
Dispatches /,"Herr, Michael, 1940-","New York : Avon, 1978"
Mission to hell /,"Hershman, Morris, 1926-","New York : Pyramid Books, 1968"
Glory in hell /,"Hershman, Morris, 1926-","New York : Lancer, 1967"
Mission to hell /,"Hershman, Morris, 1926-","[London?] : Priory Books, 1970s"
Glory in hell /,"Hershman, Morris, 1926-","New York : Lancer, 1967"
Taxi dancer /,"Heywood, Joe T.","New York : Berkley, 1985"
Taxi dancer /,"Heywood, Joe T.","New York : Berkley, 1985"
Toll for the brave /,"Higgins, Jack, 1929-","New York : New American Library,  1984, 1971"
Toll for the brave /,"Higgins, Jack, 1929-","Greenwich, Conn. : Fawcett Publications,  1976, 1971"
River of flesh /,"Hild, Jack.","Toronto : Worldwide, 1985"
Show no mercy /,"Hild, Jack.","Toronto : Worldwide, 1985"
Monkey Mountain /,"Hiler, Craig.","New York : Belmont Tower Books, 1979"
Monkey Mountain /,"Hiler, Craig.","New York : Belmont Tower Books, 1979"
Monkey mountain /,"Hiler, Craig.","New York : Leisure Books,  1983, 1979"
Finding moon /,"Hillerman, Tony.","[New York, NY] : Harper Collins, 1970s"
Let a soldier die /,"Holland, William E.","New York : Delacorte Press, 1984"
Let a soldier die /,"Holland, William E.","New York : Dell Pub.,  1985, 1984"
Let a soldier die /,"Holland, William E.","New York : Delacorte Press, 1984"
The golden fleece.,"Hong, Huynh Van.","1974 Dissertation:  Thesis (M.A.)--San Diego State University, 1974."
For your eyes only; read and destroy! A novel of modern intrigue.,"Honig, Louis, 1911-","Los Angeles, Charles Pub. 1972"
For your eyes only--read and destroy : a novel of modern intrigue /,"Honig, Louis, 1911-","New York : Bantam Books,  1973, 1972"
Body count.,"Huggett, William Turner.","New York, Putnam 1973"
Body count /,"Huggett, William Turner.","New York : Dell,  1983, 1973"
Body count /,"Huggett, William Turner.","New York : Dell, 1974"
Body count /,"Huggett, William Turner.","New York : Putnam, 1973"
Mission to darkness /,"Hunt, Greg.","Wayne, Pa. : Banbury Books, 1983"
Mission to darkness /,"Hunt, Greg.","Wayne, Pa. : Banbury Books, 1983"
Saigon 7 /,"Huynh, Thanh Tm.","[Saigon? Vietnam : s.n.], 1968"
Riches and honor : a novel /,"Hyman, Vernon Tom.","New York, N.Y. : Viking, 1985"
Revenge /,"Hynd, Noel.","New York : Dial Press, 1976"
Revenge /,"Hynd, Noel.","New York : Dial Press, 1976"
"Infantry stud.  Publication:  New York, N.Y. : Star Distributors, 1983   Document:  English :  Book   :  Fiction         Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Infantry stud.  Publication:  New York, N.Y. : Star Distributors, 1983   Document:  English :  Book   :  Fiction         Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1983"
Tour 365 /,"Ivey, Ross.","Huntington Beach, Cal. : Ivey, 1976"
The last of the dog team /,"Johnstone, William W.","New York : Zebra, 1980"
The last of the dog team /,"Johnstone, William W.","New York : Kensington Pub. Corp., 1980"
The chance of a lifetime : a collection of short stories & poems /,"Jorgenson, Kregg P. J.","[Seattle, Wash.?] : Detraque Press, 1977"
Under the sun /,"Junghanns, George Ernest, 1930-","Franklin, Mass. : Gauntlet Books, 1969"
"Jungle rape squad.  Publication:  New York : Star Distributors, 1982   Document:  English :  Book   :  Fiction         Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","Jungle rape squad.  Publication:  New York : Star Distributors, 1982   Document:  English :  Book   :  Fiction         Libraries Worldwide : 2   More Like This:  Advanced options ...   See more details for locating this item","New York : Star Distributors, 1982"
Stringer,"Just, Ward S.","Boston, Little, Brown 1974"
Stringer : a novel /,"Just, Ward S.","Port Townsend, WA : Graywolf Press,  1984, 1974"
Stringer /,"Just, Ward S.","Boston : Little, Brown, 1979"
Stringer /,"Just, Ward Swift Journalist, Schriftsteller, USA, 1935.","Boston : Little, Brown, 1974"
Into a black sun,"Kaiko, Takeshi, (1930-1989), Auteur.; Seigle, Cecilia Segawa,","Tokyo ; New York ; San Francisco : Kodansha International,  1983, 1980"
Into a black sun /,"Kaiko, Takeshi, 1930-1989.","Tokyo ; New York : Kodansha International ; New York : distributed in the US by Kodansha International/USA through Harper & Row, 1980"
Into a black sun /,"Kaiko, Takeshi, 1930-1989.","Tokyo ; New York : Kodansha International ; New York : Distributed in the US by Kodansha International/USA through Harper & Row,  1983, 1980"
Into a black sun,"Kaiko, Takeshi; Seigle, Cecilia Segawa",New York distributed in the US by Kodansha International/USA through Harper & Row Tokyo ;New York Kodansha International 1980
The Last ambassador /,"Kalb, Bernard.","New York : Charter Books, 1981"
The last ambassador : a novel /,"Kalb, Bernard.; Kalb, Marvin L.","Boston : Little, Brown, 1981"
The last ambassador : a novel /,"Kalb, Bernard.; Kalb, Marvin L.","New York, N.Y. : Charter,  1984, 1981"
The last ambassador : a novel /,"Kalb, Bernard.; Kalb, Marvin L.","Taipei : Huang Chia, 1981"
The last ambassador : a novel /,"Kalb, Bernhard.; Kalb, Marvin.","Boston : Little, Brown, 1981"
This is my rifle ...  /,"Kantor, Hal.","[Agoura, Calif.] : PAD Library, 1967"
Scorpion /,"Kaplan, Andrew, 1941-","New York : Macmillan Pub. Co., 1985"
The last shall be first /,"Karl, S. W.","New York : Manor Books, 1978"
The last shall be first /,"Karl, S. W.","New York : Manor Books, 1978"
Children of the dragon : a story of the people of Viet Nam,"Karl, Terry Lynn, 1947-; Reimer, Nina,","San Francisco, Peoples Press, 1974"
Free fire zone : short stories by Vietnames veterans /,"Karlin, Wayne.","New York : McGraw-Hill, 1973"
Free fire zone : short stories by Vietnam veterans /,"Karlin, Wayne.; Paquet, Basil T.,","Coventry : 1st Casualty Press, 1973"
Free fire zone : short stories by Vietnames veterans /,"Karlin, Wayne.; Paquet, Basil T.,","Coventry, Conn. : 1st Casualty Press, 1973"
Free fire zone; short stories by Vietnam veterans.,"Karlin, Wayne.; Paquet, Basil T.,; Rottmann, Larry,","New York, McGraw-Hill 1973"
Tobius /,"Kelly, Leland.","New York : Vantage Press, 1979"
My name is Tian.,"Kim, Don'o.",[Sydney] Angus and Robertson 1968
The American POWs /,"Kim, Samuel.","Boston : Branden Press, 1979"
The monk and the marines /,"Kingrey, Philip, 1942-","New York : Bantam Books, 1974"
The monk and the marines /,"Kingry, Philip, 1942-","Toronto ; New York : Bantam Books, 1974"
The monk and the marines /,"Kingry, Philip, 1942-",Toronto New York Bantam Books 1974
Some kind of hero : a novel /,"Kirkwood, James, 1924-1989.","New York : Crowell, 1975"
Some kind of hero : a novel /,"Kirkwood, James, 1924-1989.","New York : Crowell, 1975"
Some kind of hero : a novel /,"Kirkwood, James, 1924-1989.","New York : New American Library,  1981, 1975"
Some kind of hero : a novel /,"Kirkwood, James.","New York : Crowell, 1975"
Some kind of hero : a novel /,"Kirkwood, James.","New York : Crowell, 1975"
Writing under fire : stories of the Vietnam War /,"Klinkowitz, Jerome.; Somer, John L.","New York : Dell, 1978"
The typhoon shipments,"Klose, Kevin.; McCombs, Philip A.,","New York, Norton 1974"
The prisoners of Quai Dong /,"Kolpacoff, Victor, 1938-","[New York] : New American Library, 1967"
The prisoners of Quai Dong /,"Kolpacoff, Victor, 1938-","London : Secker & Warburg, 1967"
The prisoners of Quai Dong /,"Kolpacoff, Victor, 1938-","New York : New American Library,  1968, 1967"
The prisoners of Quai Dong.,"Kolpacoff, Victor, 1938-","New York : New American Library, 1967"
Born on the Fourth of July.,"Kovic, Ron.","Quality Paperback Book Club, 1976"
The virgin and the veteran /,"Kyle, Richard.","San Diego, Calif. : Greenleaf Classics, 1972"
5000' & closing /,"Lake, Larry.; Bergt, Michael,; Lake, Larry.","Denver : Bowery Press, 1981"
Hanoi hellground /,"Lansing, John.","New York : Kensington Pub. Corp., 1983"
Saigon slaughter /,"Lansing, John.","New York : Zebra Books, 1984"
AK-47 Firefight /,"Lansing, John.","New York : Zebra Books, 1985"
Mekong massacre /,"Lansing, John.","New York : Kensington Pub. Corp., 1983"
Beyond the DMZ /,"Lansing, John.","New York : Kensington Pub. Corp., 1985"
Nightmare in Laos /,"Lansing, John.","New York : Kensington Pub. Corp., 1984"
Pungi patrol /,"Lansing, John.","New York, N.Y. : Kensington Pub. Corp., 1984"
The Black Eagles : Hanoi hellground /,"Lansing, John.","New York : Zebra Books, 1983"
The first one /,"Laresn, Charles E.","Los Angeles : Knight Pub. Corp., 1968   In:  Adam v. 12, no. 5 (May 1968)"
The Chinese game /,"Larson, Charles.","New York : Pocket Books, 1970"
Knight rider /,"Larson, Glen A.; Hill, Roger.","New York : Pinnacle Books, 1983"
"Vietnam: as I lived it,","Larson, Lance.","New York, Vantage Press 1972"
Yellow fever.,"Lartguy, Jean, 1920-","New York, Dutton, 1965"
Yellow fever /,"Lartguy, Jean, 1920-","New York, N.Y. : Avon Books,  1967, 1965"
King of the mountain /,"Lassiter, Adam.","Toronto ; New York : Bantam Books, 1985"
American eagle : the story of a Navajo Vietnam Veteran /,"Lee, Larry","Madrid, N.M. : Packrat Press, 1977"
Three days and two nights,"Lewis, Jay B.","1978 Dissertation:  Thesis (M.A.)--North Texas State University, August, 1978."
America in Vietnam /,"Lewy, Guenter, 1923-","New York : Oxford University Press, 1978"
America in Vietnam /,"Lewy, Guenter, 1923-","Oxford ; New York : Oxford University Press,  1980, 1978"
The trial of Billy Jack /,"Liebling, Howard.","Los Angeles : Billy Jack Enterprises, 1974"
Missing in action /,"Linn, Bill.","New York : Avon, 1981"
Masque of honor /,"Linn, Edward.; Pearl, Jack,","New York, N.Y. : W.W. Norton, 1969"
"Literature and national liberation in South Vietnam  Publication:  Hanoi : [Foreign Languages Publ. House] : Xunhasaba [distributor], 1967   Document:  English :  Book   :  Fiction   :  Microform         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Literature and national liberation in South Vietnam  Publication:  Hanoi : [Foreign Languages Publ. House] : Xunhasaba [distributor], 1967   Document:  English :  Book   :  Fiction   :  Microform         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Hanoi : [Foreign Languages Publ. House] : Xunhasaba [distributor], 1967"
Sweet reason.,"Littell, Robert, 1935-","Boston, Houghton Mifflin,  1974, ?"
The bold and the lonely /,"Little, Charles.","New York : Popular Library, 1966"
In the village of the man /,"Little, Loyd, 1940-","New York : Viking Press, 1978"
Parthian shot /,"Little, Loyd, 1940-","New York : Viking Press, 1975"
In the village of the man /,"Little, Loyd, 1940-","New York : Viking Press, 1978"
In the village of the man /,"Little, Loyd.","New York : The Viking Press, 1978"
Parthian shot /,"Little, Loyd.","New York : Viking Press, 1975"
Sons of fortune /,"Macdonald, Malcolm, 1932-","New York : Knopf, 1978"
Company man; a novel.,"Maggio, Joe.","New York, Putnam 1972"
Company man : a novel /,"Maggio, Joe.","New York : Putnam, 1972"
Hollaran's World War /,"Mahoney, Tim.","New York : Delacorte Press, 1985"
Hollaran's world war /,"Mahoney, Tim.","New York : Delacorte Press, 1985"
Why are we in Vietnam? A novel.,"Mailer, Norman.","New York, Putnam 1970"
"The armies of the night : history as a novel, the novel as history.","Mailer, Norman.","NY : Signet, 1968"
"The armies of the night; history as a novel, the novel as history.","Mailer, Norman.","[New York] Signet Book  1969, 1968"
"The armies of the night; history as a novel, the novel as history /","Mailer, Norman.","England: Penguin Books, 1968"
The only war we've got.,"Maitland, Derek, 1943-","New York, Morrow, 1970"
The only war we've got.,"Maitland, Derek, 1943-","[London, New Authors Ltd., 1970"
The only war we've got /,"Maitland, Derek, 1943-","New York : Paperback Library,  1971, 1970"
All-night visitors /,"Major, Clarence.","New York : Olympia Press, 1969"
Viet Cong defilers /,"Malek, Parma.","Chatsworth, Calif. : Stag Books, 1976"
The fighting men : a novel /,"Manus, Willard, 1930-","Los Angeles : Panjandrum Books, 1981"
The fighting men : a novel /,"Manus, Willard.","Los Angeles : Panjandrum Books, 1981"
Under-covers agent /,"Marshall, Alan.","San Diego, Calif. : Corinth Publications, 1968"
In country : a novel /,"Mason, Bobbie Ann","New York : Perennial Library,  1985, 1993"
In country : a novel /,"Mason, Bobbie Ann.","New York : Harper & Row, 1985"
In country,"Mason, Bobbie Ann.","South Yarmouth, Ma. : J. Curley, 1985"
In country : a novel /,"Mason, Bobbie Ann.","New York : Harper & Row, 1985"
In country : a novel /,"Mason, Bobbie Ann.","New York : Harper & Row, 1985"
In country : a novel /,"Mason, Bobbie Ann.","New York : Harper & Row, 1985"
In country : a novel /,"Mason, Bobbie Ann.; Taylor, David R.","New York : Harper & Row, 1985"
Return of the Greek /,"Massey, Sam.","Chatsworth, Calif. : GX, 1973"
"Master sergeant.  Publication:  New York, N.Y. : Star Distributors, 1980   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Master sergeant.  Publication:  New York, N.Y. : Star Distributors, 1980   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1980"
When the buffalo fight /,"McAulay, Lex, 1940-","Richmond, Vic. : Hutchinson of Australia, 1980"
Operation Axe-Handle /,"McCroskey, Jacob.","New York : Lancer Books, 1967"
The exterminator /,"McCurtin, Peter.","New York, N.Y. : Manor Books, 1980"
Moi /,"McDonald, Duncan K., 1933-","New York : Vantage Press, 1970"
Waiting for the end : a novel /,"McDonald, Walter.",1970s
The track /,"McDonald, Walter.","Huntsville, Tex. : English Department, Sam Houston State University, 1976   In:  Sam Houston literary review v. 1, no. 1 (April, 1976)"
Bien dien /,"McDonald, Walter.","Huntsville, Tex. : English Department, Sam Houston State University, 1977   In:  Sam Houston literary review v. 2, no. 2 (November, 1977)"
West Point nurse /,"McDonnell, Virginia B.","New York : MacFadden-Bartell, 1965"
Flight nurse /,"McElfresh, Adeline, 1918-","New York, N.Y. : Dell, 1971"
Native ground : a novel /,"McMath, Phillip H., 1945-","Little Rock, Ark. : August House,  1985, 1984"
Targets /,"McQuinn, Donald E.","New York : Macmillan, 1980"
Targets /,"McQuinn, Donald E.","New York : Tom Doherty Associates,  1983, 1980"
Targets /,"McQuinn, Donald E.","New York : Tom Doherty Associates,  1983, 1980"
Targets /,"McQuinn, Donald E.","New York : Macmillan, 1980"
Targets /,"McQuinn, Donald E.","New York : Macmillan, 1980"
The brinkman.,"Meiring, Desmond.","Boston, Houghton Mifflin,  1965, 1964"
The last of the long-haired rednecks /,"Mengle, Terry.","Auburn, Wash. : Green River Community College, 1972   In:  Clearing no.69-70"
"Mercenary stud squad.  Publication:  New York, N.Y. : Star Distributors, 1985   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","Mercenary stud squad.  Publication:  New York, N.Y. : Star Distributors, 1985   Document:  English :  Book   :  Fiction         Libraries Worldwide : 1   More Like This:  Advanced options ...   See more details for locating this item","New York, N.Y. : Star Distributors, 1985"
Target practice.,"Meyer, Nicholas, 1945-","New York, Harcourt Brace Jovanovich 1974"
Target practice /,"Meyer, Nicholas.","New York : Harcourt Brace Jovanovich, 1974"
Suicide command /,"Michaeles, M. M.","New York, N.Y. : Prestige Books, 1967"
Women of the Green Berets /,"Michaels, Rand.","New York : Lancer Books, 1967"
"Tiger, the Lurp Dog : a novel /","Miller, Kenn.","Boston : Little, Brown, 1983"
"Tiger, the lurp dog /","Miller, Kenn.","New York : Ballantine Books,  1984, 1983"
"Tiger, the Lurp Dog : a novel /","Miller, Kenn.","Boston : Little, Brown, 1983"
"Tiger, the Lurp Dog : a novel /","Miller, Kenn.","Boston : Little, Brown, 1983"
"Tiger, the Lurp Dog a novel /","Miller, Kenn.","Boston : Little, Brown, 1983"
The killing at Ngo Tho;,"Moore, Gene D.","New York, Norton 1967"
The killing at Ngo Tho /,"Moore, Gene D.","New York : Pyramid Books,  1968, 1967"
The green berets /,"Moore, Robert Lowell.","New York : Crown Publishers,  1969, 1965"
The green berets,"Moore, Robin 1925-",New York Crown Publishers 1965
Tales of the Green Berets /,"Moore, Robin, 1925-; Kubert, Joe,","New York : New American Library, 1965"
Court-martial /,"Moore, Robin, 1925-2008; Rothblatt, Henry B.","Garden City, N.Y. Doubleday 1971"
The Green Berets.,"Moore, Robin, 1925-2008.","New York, Crown Publishers 1965"
The green berets /,"Moore, Robin, 1925-2008.","New York : Crown Publishers, 1965"
The Green berets /,"Moore, Robin, 1925-2008.","New York : Ballantine Books, 1983"
The green berets /,"Moore, Robin, 1925-2008.","New York : Ballantine Books,  1985, 1965"
The green berets /,"Moore, Robin, 1925-2008.","New York : Avon Books,  1966, 1965"
The green berets /,"Moore, Robin, 1925-2008.","[Taipei, Taiwan] : Caves Book Co., 1965"
The Green Berets /,"Moore, Robin, 1925-2008.","London [England] : Mayflower-Dell Paperback, 1966"
"The khaki Mafia; a novel,","Moore, Robin, 1925-2008.; Collins, June,","New York, Crown Publishers 1971"
The khaki Mafia : a novel /,"Moore, Robin, 1925-2008.; Collins, June.","Taipei : Ta T'ung, 1971"
The green berets /,"Moore, Robin.","New York : Ballantine Books, 1965"
The green berets.,"Moore, Robin.","New York : Crown Publishers, 1965"
The Green berets /,"Moore, Robin.","New York : Ballantine Books, 1983"
The khaki Mafia : a novel /,"Moore, Robin.; Collins, June.","New York : Crown Publishers, 1971"
Condition red in Saigon /,"Moriarty, Tom H.","New York, N.Y. : Leo Margulies Corp., 1967   In:  Man from U.N.C.L.E. magazine v. 4, no. 2 (September, 1967)"
The Saigon charade /,"Moriarty, Tom H.","New York, N.Y. : Leo Margulies Corp., 1966   In:  Man from U.N.C.L.E. magazine v. 2, no. 5 (December, 1966)"
Murder in Saigon /,"Moriarty, Tom H.","New York, N.Y. : Leo Margulies Corp., 1966   In:  Man from U.N.C.L.E. magazine v. 2, no. 2 (September, 1966)"
"Rambo : first blood, part II : the novel /","Morrell, David.","New York : Jove, 1985"
First blood : a novel /,"Morrell, David.","New York, N.Y. : Ballantine Books, 1972"
Rambo : First blood. Part II /,"Morrell, David.; Cameron, James.; Stallone, Sylvester., and others","New York : Berkley Pub. Group, 1985"
Love to Vietnam : a novel,"Morris, Edita, 1902-1988.","New York Monthly Review Press, 1968"
