title,author,pub
"""Crusader"".","Clifford, Alexander G., 1909-1952.","London, Toronto [etc.] G.G. Harrap & co. ltd. 1942"
Our partisan course /,"Kovpak, S. A. 1887-1967.","London ; New York : Hutchinson & Co., 1947"
"Keep your head down,","Bernstein, Walter.","New York, Book Find Club 1945"
The gates burst open /,"Rmy, 1904-1984.; Livry-Level, Philippe.","London : Arco Publishers, 1955"
"Courage and fear,","Rmy, 1904-1984.","London, A. Barker 1950"
"I was lucky to escape; 12 true stories of refugee and war-time escapes.  Publication:  [London] L. Drummond, 1940   Document:  English :  Book      Libraries Worldwide : 31   More Like This:  Advanced options ...   See more details for locating this item","I was lucky to escape; 12 true stories of refugee and war-time escapes.  Publication:  [London] L. Drummond, 1940   Document:  English :  Book      Libraries Worldwide : 31   More Like This:  Advanced options ...   See more details for locating this item","[London] L. Drummond, 1940"
Inside North Pole; a secret agent's story.,"Dourlein, Pieter.","London, W. Kimber 1954"
The other side; the story of Leo Dalderup as told to John Murdoch.,"Dalderup, Leo.; Murdoch, John,","London, Hodder and Stoughton 1954"
"Pathfinders,","Anderson, William, wing commander.","London, New York [etc.] Jarrolds, limited 1946"
"Jai--Hind; the diary of a rebel daughter of India, with the Rani of Jhansi Regiment.  Publication:  Bombay, Janmabhoomi Prakashan Mandir, 1945   Document:  English :  Book      Libraries Worldwide : 31     Columbia University Libraries   More Like This:  Advanced options ...   See more details for locating this item","Jai--Hind; the diary of a rebel daughter of India, with the Rani of Jhansi Regiment.  Publication:  Bombay, Janmabhoomi Prakashan Mandir, 1945   Document:  English :  Book      Libraries Worldwide : 31     Columbia University Libraries   More Like This:  Advanced options ...   See more details for locating this item","Bombay, Janmabhoomi Prakashan Mandir, 1945"
Farewell Campo 12 /,"Hargest, James, 1891-1944.","London : Michael Joseph Ltd., 1945"
Highland laddie /,"Gibson, Walter.","London : W.H. Allen, 1954"
Eastern Med : a personal narrative /,"Hurren, B. J.","London : F. Muller, 1943"
Air commando;,"Vaculik, Serge, 1919-1991.","London, New York, Jarrolds 1954"
The sands ceased to run.,"Legendre, Gertrude S., 1901-","New York, William-Frederick Press, 1947"
Eastern Med : a personal narrative /,"Hurren, B. J.","London : F. Muller, 1943"
Air commando;,"Vaculik, Serge, 1919-1991.","London, New York, Jarrolds 1954"
"Story of a secret state,","Karski, Jan, 1914-2000.","Boston, Houghton Mifflin Co., 1943"
The sands ceased to run.,"Legendre, Gertrude S., 1901-","New York, William-Frederick Press, 1947"
War reporter.,"Gray, Bernard.","London, R. Hale, 1942"
"In my fashion; an autobiography of the last ten years,","Moran, Herbert M. 1884 or 1885-1945.","London, P. Davies, 1946"
Letters from the Pacific /,"Chickering, William H. 1916-1945.","San Francisco : [s.n.], 1946"
Flight to Arras /,"Saint-Exupry, Antoine de, 1900-1944.; Galantire, Lewis,; Lamotte, Bernard,","London : W. Heinemann, 1942"
"Ready on the right; a true story of a naturalist-seabee on the islands of Kodiak, Unalaska, Adak, Tanaga, Oahu, Eniwetok, Guam, MogMog (Ulithi) and Okinawa.","Donahue, Ralph J. 1897-",Kansas City [Kan.] Smith Print. Co. 1946
Single to Rome.,"Garrad-Cole, E.","London, Wingate 1955"
Mediterranean front /,"Moorehead, Alan, 1910-","London : H. Hamilton, 1942"
No picnic on Mount Kenya.,"Benuzzi, Felice.","London, W. Kimber 1952"
"Lights of freedom,","Michie, Allan A. 1915- ed.","London, G. Allen & Unwin Ltd. 1941"
I survived Hitler's hell.,"Gwiazdowski, Alexander Peter, 1883-","Boston, Meador 1954"
"Eagles in exile,","Washington, Pat Beauchamp, 1892-1972.","[London, Maxwell, Love & Co., 1942"
"With Wingate in Burma, being the story of the adventures of Sergeant Tony Aubrey of the King's (Liverpool) regiment during the 1943 Wingate expedition into Burma,","Halley, David.; Aubrey, Tony.","Glasgow, London [etc.] W. Hodge & company, limited, 1946"
With Wingate in Burma : being the story of the adventures of Sergeant Tony Aubrey of the King's (Liverpool) regiment during the 1943 Wingate expedition into Burma /,"Halley, David.; Aubrey, Tony.","Glasgow : W. Hodge, 1944"
"Kiwi saga; memoirs of a New Zealand artilleryman,","Uren, Martyn.","Auckland, N.Z., Collins 1943"
"An Airman's letter,  Publication:  London, Putnam 1940   Document:  English :  Book      Libraries Worldwide : 30   More Like This:  Advanced options ...   See more details for locating this item","An Airman's letter,  Publication:  London, Putnam 1940   Document:  English :  Book      Libraries Worldwide : 30   More Like This:  Advanced options ...   See more details for locating this item","London, Putnam 1940"
"Fishermen at war,","Walmsley, Leo, 1892-","London, Collins, 1941"
H.M. corvette /,"Monsarrat, Nicholas, 1910-1979.","London; Sydney : Cassell, 1942"
"""I had a row with a German,""",R. A. F. casualty.,"London, Macmillan & Co. Ltd., 1941"
Moondrop to Gascony.,"Walters, Anne-Marie.","London, Macmillan, 1947"
"Third class to Dunkirk; a worm's-eye view of the B.E.F., 1940,","Hadley, Peter.","London, Hollis and Carter 1944"
"""Down ramps!"" Saga of the eighth armada. A story of men who fought and sweated and cursed in the long struggle from Tobruk, 1941 to Kiel, 1945.","Burn, Lambton","London, Carroll & Nicholson 1947"
"His second war,","Waugh, Alec, 1898-1981.","London, Toronto, Cassell 1944"
Khaki and blue.,"Sherbrooke-Walker, Ronald","London, Saint Catherine Press, 1952"
Amateur sailor ...,"Drew, Nicholas.","[London] Constable, 1944"
"From dusk till dawn,","Street, A. G. 1892-1966.","London, Toronto [etc.] G. G. Harrap & co. ltd. 1943"
"Front line and front page,","Woodward, David, 1909-","London, Eyre & Spottiswoode, 1943"
Parachute padre.,"McLuskey, J. Fraser 1914-","London, SCM press 1951"
The mountains wait. /,"Broch, Theodor, 1904-; Kent, Rockwell,","St. Paul : Webb,  1943, 1942"
"War below zero; the battle for Greenland,","Balchen, Bernt, 1899-1973.; Ford, Corey,; La Forge, Oliver,","London, Allen & Unwin 1945"
The naked island /,"Braddon, Russell.","London : Pan Books, 1955"
From Christmas to Easter : a guide to a Russian occupation /,"Orme, Alexandra.","London : W. Hodge, 1949"
The revolution is on /,"Fodor, M. W.","London : G. Allen & Unwin Ltd., 1941"
Eleven men and a scalpel /,"Hillsman, John Albert Burwell.","Winnipeg : Columbia Press, 1948"
"Home from sea, a chronicle in a prologue, three acts, and an epilogue.","Winn, Godfrey, 1906-","London, New York, Hutchinson & Co., 1944"
Dare to be free.,"Thomas, W. B. 1919-","London, A. Wingate 1952"
"Lofoten letter,","John, Evan, 1901-1953.","London, Toronto, W. Heinemann ltd 1941"
The three week's war in Poland /,"Hollingworth, Clare.","London : Duckworth, 1940"
"There is a spirit in Europe . . . a memoir of Frank Thompson,","Thompson, Frank, 1920-1944.; Thompson, Theodosia J.; Thompson, E. P.","London, V. Gollancz, 1947"
"Of rice and men,","Reynolds, Robert Victor, 1919-","Winona, Minn., Leicht Press  1951, 1949"
"In Germany now; a diary of impressions in Germany, August-December, 1945,","Peters, William.","London, Progress Publishing Company 1946"
"Horrie the wog-dog : With the A.I.F. in Egypt, Greece, Crete and Palestine /","Idriess, Ion L. 1891-1979.; Moody, J. B.","Sydney : Angus and Robertson, 1945"
Notes of a guerilla fighter /,"Kuzin, Il'ia 1919-","Moscow : Foreign languages Publishing House, 1942"
"The Battle of Orel, July, 1943.  Publication:  London, New York [etc.] Hutchinson & Co. 1944   Document:  English :  Book      Libraries Worldwide : 28   More Like This:  Advanced options ...   See more details for locating this item","The Battle of Orel, July, 1943.  Publication:  London, New York [etc.] Hutchinson & Co. 1944   Document:  English :  Book      Libraries Worldwide : 28   More Like This:  Advanced options ...   See more details for locating this item","London, New York [etc.] Hutchinson & Co. 1944"
The flying sailor.,"Jubelin, Andr.","London, Hurst and Blackett 1953"
"Notebook in wartime,","Elton, Godfrey Elton, Baron, 1892-","London, Collins, 1941"
"Norway is my country,","Christensen, Synnve, 1919-","London, Collins, 1943"
No citation.,"Allan, James, 1911-","London : Angus and Robertson, 1955"
Their finest hour; the war in the first person.,"Michie, Allan A. 1915- ed.; Graebner, Walter,","London, G. Allen & Unwin 1940"
Russia at war;,"Caldwell, Erskine, 1903-1987.; Bourke-White, Margaret,",London New York Hutchinson 1942
"Across burning frontiers,","Zawisza, Olgierd, 1890 or 1891-; Geffen, Pauline Felix,","New York, Roy, 1943"
"Singapore nightmare,","Outpost, pseud.","London, Bognor Regis, Sussex, Eng., J. Crowther Ltd. 1943"
I knew your soldier,"Stevenson, Eleanor Bumstead, 1902-1987.; Martin, Pete,","Washington, Infantry Journal; New York, Penguin Books 1945"
"The devil in France, my encounter with him in the summer of 1940,","Feuchtwanger, Lion, 1884-1958.","London, New York, Hutchinson 1942"
"First authentic miniature V-mail portrait of World War II, and several short stories.","Warner, Harold Phillips, 1917-","Raleigh, N.C., 1948"
Railroad of death.,"Coast, John","London, Hyperion Press; sole distributors : Simpkin Marshall 1947"
We flee from Hong Kong /,"Lan, Yu-shi.; Wang, Mayling,","Toronto ; New York : Evangelical Publishers, 1944"
Dare to be free /,"Thomas, W. B. 1919-","London : A. Wingate, 1951"
Singapore to freedom /,"Gilmour, Oswald W.","London : J. Burrow, 1943"
"Escape from the Balkans,","Padev, Michael.",London [etc.] Cassell 1943
The road back to Paris /,"Liebling, A. J. 1904-1963.","London : Michael Joseph, 1944"
Round the next corner.,"Hastings, Nicholas.","London, P. Davies 1949"
"Dover front,","Foster, Reginald.","London, Secker & Warburg, 1941"
"Outposts of peace,","Young, George Gordon.","London, Hodder and Stoughton Ltd.  1945, ?"
Confession of faith.,"Baker, Peter, 1921-",[London] Falcon Press 1946
Report on England /,"Ingersoll, Ralph, 1900-1985.","London : John Lane the Bodley Head, 1941"
Return journey; escape from Oflag VI B.,"Arkwright, Albert Seymour Bertram, 1907-","London, Seeley, Service 1948"
Daybreak for our carrier /,"Miller, Max, 1901-","New York : Overseas Editions, 1944"
"Fratres; club boys in uniform, an anthology,    Author:  Henriques, Basil L. Q.  Corp",Fratres.,"London, Secker and Warburg, 1951"
Half-time.,"Kimmins, Anthony, 1901-1964.","London, W. Heinermann 1947"
Freedom the spur /,"Instone, Gordon, 1916-","London : Burke, 1953"
Sea flight : a Fleet Air Arm pilot's story.,"Popham, Hugh.","Kimber, 1954"
"As the days go by ... leaves from my war-time diary, 1939-1940.","Hammerton, John Alexander, Sir, 1871-1949.","London, Cassell 1941"
Soldier superb : the Australian fights in New Guinea /,"Dawes, Allan Wesley.; Drysdale, Russell,","Sydney : F.H. Johnston Pub. Co., 1943"
"Fleet street blitzkrieg diary,","Robbins, Gordon, 1883-","London, E. Benn Ltd. 1944"
The battle of France /,"Maurois, Andr, 1885-1967.","London : Right Book Club, 1940"
"Escape to danger,","Nattages, Franois.","[London] G.G. Harrap & Co., in association with B.U.E. Ltd. 1943"
Behind both lines.,"Denny, Harold Norman, 1889-1945.","London : M. Joseph, 1943"
A prisoner's progress.,"James, David, 1919-","Edinburgh, W. Blackwood, 1947"
The price of liberty /,"Pezas, Mikia, 1909-","London : Victor Gollancz Ltd.,  1946, 1945"
Gullible travels.,"Busvine, Richard.","London, Constable 1945"
These live on : the best of true stories unveiling the power and presence of God in world war II /,"Dennis, Clyde H., 1913- ed.","Chicago : Good Books, 1945"
I saw the fall of the Philippines /,"Romulo, Carlos P. 1899-1985.","Garden City, NY : Doubleday, Doran,  1944, 1942"
"F. S. P., an N.C.O.'s description of his and other's first six months of war, January 1st-June 1st, 1940,","Gwynn-Browne, Arthur, 1901-","London, Chatto & Windus, 1942"
"Airman's odyssey: a trilogy comprising: Wind, sand and stars, Night flight, Flight to Arras.","Saint-Exupry, Antoine de, 1900-1944.","New York, Reynal and Hitchcock 1942"
No picnic on Mount Kenya.,"Benuzzi, Felice.","London, W. Kimber, 1952"
"Sword of bone, by Anthony Rhodes ...","Rhodes, Anthony Richard Ewart.","London, Faber and Faber Ltd. 1942"
Barbed wire in the sunset.,"Broomhead, Edwin Norman.","Melbourne, Book Depot, 1944"
"Memoirs of a secret agent of Free France,","Rmy, 1904-1984.","New York, McGraw-Hill, 1948"
Action with the Seaforths.,"Johnson, Charles Monroe.","New York, Vantage Press 1954"
"If I laugh: the chronicle of my strange adventures in the great Paris exodus--June 1940,","Downing, Rupert, 1901-","London, G. G. Harrap 1941"
"Officially dead; the story of Commander C. D. Smith, U. S. N.,","Reynolds, Quentin James, 1902-1965.","London, Toronto [etc.] Cassell and company ltd. 1946"
Some of it was fun.,"Reyburn, Wallace.","Toronto, Nelson 1949"
A soldier's story.,"Bradley, Omar Nelson, 1893-1981.","New York, Popular Library 1951"
Into the valley : a skirmish of the marines /,"Hersey, John, 1914-1993.","London : Hodder and Stoughton, 1943"
Those devils in baggy pants /,"Carter, Ross S., 1919-1947.","New York : New American Library, 1951"
Guest of the Fallen Sun : in the prisoner-of-war camps in Japan and China /,"Whitney, Hans, 1911-; Sterling, Dan.; Astarita, Joseph J.","New York, N.Y. : Exposition Press, 1951"
Wings on the cross;,"Pollock, P. Hamilton, 1915-; Hamilton, William, Father.","Dublin, Clonmore and Reynolds 1954"
Men under fire.,"Thompson, Reginald William.","London, Macdonald & Co. 1946"
"Covering all fronts : a personal account of the war on a 30,000 mile front /","Ingersoll, Ralph, 1900-1985.","London : J. Lane, 1942"
The silent service : action stories of the Anzac Navy /,"Jones, T. M.; Idriess, Ion L.","Sydney ; London : Angus and Robertson, 1944"
"Horrie the wog-dog : With the A.I.F. in Egypt, Greece, Crete and Palestine /","Idriess, Ion L. 1891-1979.; Moody, J. B.","Sydney : Angus and Robertson, 1945"
"Papuan story,","Reading, Geoffrey.","Sydney, London, Angus and Robertson Ltd., 1946"
"Berlin diary : the journal of a foreign correspondent, 1934-1941 /","Shirer, William L. 1904-1993.","New York : A.A. Knopf, 1943"
Eastern approaches.,"Maclean, Fitzroy, 1911-1996.","New York : Time Inc., 1949"
"70 true stories of the Second World War.  Publication:  London : Odhams Press, 1950s   Document:  English :  Book      Libraries Worldwide : 27   More Like This:  Advanced options ...   See more details for locating this item","70 true stories of the Second World War.  Publication:  London : Odhams Press, 1950s   Document:  English :  Book      Libraries Worldwide : 27   More Like This:  Advanced options ...   See more details for locating this item","London : Odhams Press, 1950s"
The sky my kingdom /,"Reitsch, Hanna.","London : Bodley Head, 1955"
Serenade to the big bird.,"Stiles, Bert, 1920-1944.","[London] : Lindsay Drummond, 1947"
Pearl Harbour : an eye-witness account /,"Clark, Blake, 1908-2003.","London : J. Lane, 1942"
Give me air /,"Ward, Edward, 1905-","London : John Lane, 1946"
"Orel, the July battle, 1943.  Publication:  Moscow, Foreign language Pub. House, 1943   Document:  English :  Book      Libraries Worldwide : 26     Columbia University Libraries   More Like This:  Advanced options ...   See more details for locating this item","Orel, the July battle, 1943.  Publication:  Moscow, Foreign language Pub. House, 1943   Document:  English :  Book      Libraries Worldwide : 26     Columbia University Libraries   More Like This:  Advanced options ...   See more details for locating this item","Moscow, Foreign language Pub. House, 1943"
European junction.,"Muir, Hugh.",London [etc.] G. G. Harrap 1942
No memorial.,"Babington, Anthony.","London, Heinmann 1954"
"Off the record,","Graves, Charles, 1899-","London, New York, Hutchinson & Co. Ltd. 1942"
Railroad of death.,"Coast, John","London, Hyperion Press; sole distributors : Simpkin Marshall 1947"
Tell it to the chaplain.,"Chapman, Robert B.","New York, Exposition Press 1952"
They were expendable /,"White, William Lindsay, 1900-1973.","New York : Harcourt, Brace & World, 1942"
Line of fire.,"Bell, Jack, 1894-","Coral Gables, Fla., Glade House, 1948"
Bombs and blessings /,"Eldridge, Retha Hazel.","Washington : Review and Herald, 1946"
Tell it to the chaplain.,"Chapman, Robert B.","New York, Exposition Press 1952"
They were expendable /,"White, William Lindsay, 1900-1973.","New York : Harcourt, Brace & World, 1942"
Winged dagger /,"Farran, Roy, 1921-2006.","London : Fontana/Collins, 1954"
Aircraft carrier /,"Bryan, J. 1904-","New York : Ballantine Books, 1954"
"Tobruk to Turkey, with the Army of the Nile /","Clune, Frank, 1894-1971.","Melbourne : Hawthorne, 1949"
Operation grease-paint.,"Williams, Annabelle Rucker.","Hollywood, House-Warven, 1951"
Singapore to freedom /,"Gilmour, Oswald W.","London : J. Burrow, 1943"
O.R.P. Garland in convoy to Russia; the record of a Polish destroyer on her journey from Great Britain to Murmansk and Archangel in the spring of 1942.,"Pawlowicz, Bohdan.","[Mitcham, Surrey, Surrey Press, 1943"
This Singapore : our city of dreadful night /,"Low, N. I.; Cheng, H. M.","[Singapore] : Distributed by City Book Store, 1940s"
A space for delight; letters from the late Rear-Admiral Cosmo Graham to his wife during the years 1939 to 1942.,"Graham, Cosmo Moray, 1887-","London, H. F. & G. Witherby 1954"
Is war hell? /,"Goe, W. Chas.","Los Angeles, Calif. : W.C. Goe, 1947"
"The 106th Cavalry Group in Europe, 1944-1945.    Corp","United States., Army., Cavalry Group, 106th.","Augsburg, Ger. [J. P. Himmer kg] 1945"
"Journal of the war years ... and one year later,","Cobb, Ivo Geikie, 1887-; Shaw, Bernard,",Worcester [Eng.] Littlebury 1948
The way out; a kiwi escapes in Italy.,"Mason, Malcolm J. 1912-1985.","Hamilton, N.Z., Paul's Book Arcade 1946"
Escape in Italy ; the narrative of Lieutenant William L. Newnan ...,"Newnan, William Loring, 1917-","Ann Arbor, University of Michigan Press, 1945"
Flight to Arras /,"Saint-Exupry, Antoine de, 1900-1944.; Galantire, Lewis,; Lamotte, Bernard,","New York : Reynal & Hitchcock,  1943, 1942"
Top secret /,"Ingersoll, Ralph, 1900-1985.","New York : Somerset Books, 1946"
... No citation.,"Quirk, James T. 1911-1969.","London : Agnus, 1955"
"In spite of everything,","Korwin-Rhodes, Marta.",Kilmarnock [Dunlop & Drennan] 1942
Guadalcanal diary.,"Tregaskis, Richard, 1916-1973.","Random, 1943"
"Youth at war, comprising Fighter pilot,","Richey, Paul Henry Mills.; Kennedy, Ludovic,","London, B. T. Batsford ltd. 1944"
I go where I'm sent /,"Walker, David E. 1907-","London : Chapman & Hall, 1952"
"Glory and bondage,","Snow, Edgar, 1905-1972.","Sydney, London, Angus and Robertson Ltd., 1946"
Singapore goes off the air.,"Playfair, Giles, 1910-1996.","London, New York [etc.] Jarrolds limited 1944"
A Chindit story /,"Baggaley, James.","London : Souvenir Press, 1954"
Up and over the hill.,"Barns-Graham, J. W.","Ronald, 1952"
"In good company,","Woodrooffe, Thomas.","London, Faber and Faber 1947"
"Thank you, Captain, thank you!","Fiedler, Arkady, 1894-; Wieniewska, Celina.","London, MaxLove Pub. Co. 1945"
"Corvette command,","Monsarrat, Nicholas, 1910-1979.","London, Toronto [etc.] Cassel and company, ltd. 1944"
With Wingate in Burma : being the story of the adventures of Sergeant Tony Aubrey of the King's (Liverpool) Regiment during the 1943 Wingate expedition into Burma /,"Halley, David.; Aubrey, Tony.","Glasgow : W. Hodge and Co.,  1945, 1944"
"The best from Yank, the Army weekly /  Publication:  New York : Dutton, 1945   Document:  English :  Book   :  Fiction         Libraries Worldwide : 25   More Like This:  Advanced options ...   See more details for locating this item","The best from Yank, the Army weekly /  Publication:  New York : Dutton, 1945   Document:  English :  Book   :  Fiction         Libraries Worldwide : 25   More Like This:  Advanced options ...   See more details for locating this item","New York : Dutton, 1945"
Peter Moen's diary  /,"Moen, Petter, 1901-1944.; Austin-Lund, Kate.","London, Faber and Faber Limited, 1951"
We of the turning tide.,"Goodhart, David.","Adelaide, F.W. Preece, 1947"
Only the stars are neutral.,"Reynolds, Quentin James, 1902-1965.","Sidney : Angus and Robertson ; London : Cassell, 1942"
"From a Japanese prison,","Heaslett, Samuel, bp., 1875-","New York, Morehouse-Gorham co., 1943"
"""I loved those Yanks.""","Meadows, Maureen C.","Sydney, G.M. Dash 1948"
Till better days /,"Droste, Chris B.","London ; New York : Hurst & Blackett, 1945"
Eight baled out;,"Inks, James M.","London, Methuen 1955"
Trampled lilies /,"Fortescue, Winifred, Lady, 1888-","Edinburgh : W. Blackwood, 1941"
"Tail gunner,","Rivaz, Richard.","London, New York [etc.] Jarrold's (London) limited 1943"
Eisenhower was my boss /,"Morgan, Kay Summersby.","New York : Dell, 1948"
"From hell to breakfast,","Olsson, Carl.","London, G. Allen & Unwin Ltd. 1943"
"Until our summer comes,","Stedr, Vladimr.; Round, Dora,",[London] Pub. for the Cechoslovak by G. Allen & Unwin 1945
"Brave men,","Pyle, Ernie, 1900-1945.","New York, Henry Holt,  1944, 1943"
"The purple testament; life stories by disabled veterans,","Wolfe, Don Marion, 1902- ed.","Garden City, N.Y., Doubleday & Co., 1947"
"The way out, (Italian intermezzo)","Krige, Uys, 1910-1987.","London, Collins, 1946"
Anatahan.,"Maruyama, Michiro.","London, Weidenfeld and Nicolson 1954"
Skyscrapers in the mist /,"Johnston, George, 1912-1970.; Hanna, Jack.","Sydney : Angus & Robertson, 1946"
"A diary of my work overseas,","Kimball, Clyde E, 1908-1944.","Nashua, N.H., 1947"
"No other road to freedom,","Stowe, Leland, 1899-","London, Faber and Faber ltd 1942"
"Battle dress,","Austin, John.","London, Hodder & Stoughton, 1941"
Of rice and men; the story of Americans under the Rising Sun.,"Chunn, Calvin Ellsworth, 1915- ed.","[Los Angeles, Veterans' Pub. Co., 1947"
Of rice and men : the story of Americans under the rising sun /,"Chunn, Calvin Ellsworth, 1915-","Los Angeles : Veterans' Pub. Co., 1946"
"Turning point--1943,","Blore, Trevor.","London, New York; Hutchinson 1945"
The art of adventure,"Linklater, Eric, 1899-1974.","[London : Macmillan], 1947"
Departure delayed /,"Apeldoorn, Jan van.","Melbourne : Robertson & Mullens, 1943"
"H. M. frigate,","Monsarrat, Nicholas, 1910-1979.","London, Toronto [etc.] Cassell and company, ltd. 1946"
Escape from Crete : being the personal narrative of a prisoner of war on the island of Crete and his escape by submarine to Alexandria : with map and illustrations /,"Lind, L. J. 1922-","Sydney : Australasian Publishing, 1944"
Escape from Crete : being the personal narrative of a prisoner of war on the island of Crete and his escape by submarine to Alexandria : with map and illustrations /,"Lind, L. J. 1922-","Sydney : Australasian Publishing, 1944"
"Fighting the devil with the marines,","Tower, Hansel H. 1907-","Philadelphia, Dorrance & company 1945"
"Journal 1940: France, Canada, the United States and bombed Britain; with an introduction by Lord Macmillan.","Peel, Albert, 1887-1949.","London, G. Allen & Unwin 1941"
"A tale of internment,","Laurent, Livia.","London, G. Allen & Unwin, ltd 1942"
Tarawa : the story of a battle /,"Sherrod, Robert Lee, 1909-1994.","New York : Duell, Sloan, and Pearce, 1954"
The naked island. With drawings made in Changi prison camp by Ronald Searle,"Braddon, Russell.","London, Werner Laurie,  1954, 1952"
We built and destroyed /,"Bailey, Douglas.","London : Hurst & Blackett, 1944"
"Grace under Malta,","Dobbie, Sybil.","London, L. Drummond 1944"
My adventures with the I.N.A.,"Palta, Krishan Raj.","Lahore, Lion Press 1946"
The American army in Europe.    Corp,United States Information Service.,[N.p.] 1945
There's a German just behind me.,"Hollingworth, Clare.","[London] Secker and Warburg, 1942"
The Japanese are tough /,"Grew, Joseph C. 1880-1965.",1942
"""I loved those Yanks.""","Meadows, Maureen C.","Sydney, G.M. Dash 1948"
Outposts of victory /,"Young, George Gordon.","London : Hodder and Stoughton, 1943"
Freedom the spur.,"Instone, Gordon, 1916-","London, Burke 1953"
"From hell to breakfast,","Olsson, Carl.","London, G. Allen & Unwin Ltd. 1943"
Farewell Campo 12.,"Hargest, James, 1891-1944.","London, M. Joseph; Wellington, Whitcombe and Tombs 1946"
Bomber's moon /,"Farson, Negley, 1890-1960.; Purvis, Tom,","London : Victor Gollancz, 1941"
Twelve months that changed the world /,"Lesueur, Laurence Edward, 1909-2003.","London : G.G. Harrap, 1944"
"Three corvettes; comprising H.M. Corvette, East Coast Corvette, Crovette Command.","Monsarrat, Nicholas, 1910-1979.","London, Cassell 1955"
Escape via Berlin /,"Aguirre y Lecube, Jos Antonio de, 1904-1960.","New York : Macmillan Co., 1945"
The rats of Tobruk /,Lonesome John.,"Sydney : Angus and Robertson, 1943"
Golgotha Road.,"Wankowicz, Melchior, 1891-1974, ed.","New York, National Committee of Americans of Polish Descent 1945"
Only ghosts can live /,"Morgan, Guy.; Worsley, John,","London : Crosby Lockwood & Son, 1945"
The epic of Lofoten /,"Mikes, George.","London and Melbourne, Hutchinson and co., ltd. 1941"
The scarlet dawn.,"Hickey, Raymond Miles, 1909-","Campbellton, N.B., Tribune Publishers, 1949"
"Fleet destroyer,","Macdonnell, J. E. 1917-","Melbourne, Book Depot, 1945"
"Twice in two thousand years,","Sholty, Alva Hobart, 1895-","Dayton, O., Otterbein Press 1946"
Your son and mine.,"Hovsepian, Aramais Akob, 1901-","New York, Duell, Sloan, and Pearce 1950"
"On going to the wars,","Winn, Godfrey, 1906-","London, Collins, 1941"
"Diary of the ship's surgeon; being the diary of a ship's surgeon on a voyage to the Orient just before Pearl harbor,","Ehlers, Reginald Gordon Morris, 1886-","Boston, Meador publishing company 1944"
Deadline delayed    Corp,Overseas Press Club of America.,"[New York : E.P. Dutton & Co.], 1947"
"With Sikorski to Russia,","Cazalet, Victor Alexander, 1896-1943.","London, Printed at the Curwen Press for private circulation, 1942"
Line of fire.,"Bell, Jack, 1894-","Coral Gables, Fla., Glade House, 1948"
Escape from Holland /,"Someren, Liesje van.","London : H. Jenkins, 1942"
"Fighting the devil with the marines,","Tower, Hansel H. 1907-","Philadelphia, Dorrance & company 1945"
The wooden horse /,"Williams, Eric, 1911-1983.","London : Reprint Society,  1950, 1949"
Thirty seconds over Tokyo /,"Lawson, Ted W., 1917-1992.","New York : Random House, 1953"
East is west,"Stark, Freya.","[London : J. Murray], 1945"
"Comrade Genia, the story of a victim of German bestiality in Russia,","Demianova, Genia, pseud.?","London, Nicholson & Watson 1941"
East is west,"Stark, Freya.","[London : J. Murray], 1945"
"Comrade Genia, the story of a victim of German bestiality in Russia,","Demianova, Genia, pseud.?","London, Nicholson & Watson 1941"
Crusade in Europe /,"Eisenhower, Dwight D. 1890-1969.","London : Heinemann, 1952"
Double prison.,"Fabre-Luce, Alfred, 1899-1983.",[Paris] L'auteur 1946
"Westbound tanks,","Poliakov, A. 1908?-1942.","London, New York [etc.] Hutchinson & Co., Ltd. 1943"
"A missionary in the war net,","Straelen, H. J. J. M. van 1903-2004.",Hadzor [Eng.] Word Press 1944
"In golden spurs,","Bosmelet, Diana de.; Veiller, Anthony,","London, F. Muller Ltd. 1945"
"""I dream of the day ..."" Letters from Caleb Milne, Africa, 1942-1943,","Milne, Caleb, -1943.","New York, Toronto, Longman's, Green and Co., 1944"
I went to see for myself /,"Norton-Taylor, Duncan.","London : William Heinemann, 1945"
"Twenty angels over Rome; the story of fascist Italy's fall,","McMillan, Richard.","London, New York [etc.] Jarrods, limited 1945"
Journey into victory; up the Alaska highway and to Sicily and Italy.,"Stursberg, Peter.","London, Toronto [etc.] G.G. Harrap & Co. 1944"
"Pride of the morning,","Graves, Charles, 1899-","London, New York, Hutchinson & co., ltd. 1945"
"Tank-fighter team,","Gerard, Robert M.","Washington, Infantry journal, Inc., 1943"
Outside information; being a diary of rumours collected by Naomi Royde Smith; together with letters from others and some account of events in the life of an unofficial person in London and Winchester during the months of September and October 1940.,"Royde-Smith, Naomi.","London, Macmillan & co. ltd., 1941"
"I'll never go back; a Red Army officer talks,","Koriakov, Mikhail, 1911-","London, G.G. Harrap 1948"
Return via Rangoon.,"Stibbe, Philip",London. N. Wolsey 1947
D-Day /,"Gunther, John, 1901-1970.","New York : Avon, 1944"
Thirty seconds over Tokyo /,"Lawson, Ted W., 1917-1992.","London : Hammond, Hammond and Co., 1943"
Tarawa : the story of a battle /,"Sherrod, Robert Lee, 1909-1994.","New York : Duell, Sloan and Pearce, 1954"
"""I couldn't care less.""","Phelps, Anthony.",Leicester [Eng.] Harborough Pub. Co.; sole distributors to the trade: H. Marshall 1945
Five to a feast.,"Layton, T. A.","London, G. Duckworth 1948"
