title,author,pub
"The Ho Chi Minh trail.  Publication:  Hanoi : Foreign Languages Pub. House, 1982   Document:  English :  Book      Libraries Worldwide : 22   More Like This:  Advanced options ...   See more details for locating this item","The Ho Chi Minh trail.  Publication:  Hanoi : Foreign Languages Pub. House, 1982   Document:  English :  Book      Libraries Worldwide : 22   More Like This:  Advanced options ...   See more details for locating this item","Hanoi : Foreign Languages Pub. House, 1982"
"Hammer and rifle.  Publication:  Hanoi : Editorial Board of the Vietnamese Trade Unions, Vietnam Federation of Trade Unions  1966-1972   Document:  English :  Book      Libraries Worldwide : 22   More Like This:  Advanced options ...   See more details for locating this item","Hammer and rifle.  Publication:  Hanoi : Editorial Board of the Vietnamese Trade Unions, Vietnam Federation of Trade Unions  1966-1972   Document:  English :  Book      Libraries Worldwide : 22   More Like This:  Advanced options ...   See more details for locating this item","Hanoi : Editorial Board of the Vietnamese Trade Unions, Vietnam Federation of Trade Unions  1966-1972"
GI revolts : the breakdown of the U.S. army in Vietnam /,"Boyle, Richard.","San Francisco : United Front Press, 1973"
Vietnam--why? An American citizen looks at the war.,"Bisignano, Flavio.","Torrance, Calif., Frank Publications 1968"
Hell's brigade /,"Goodman, Charles.; Freeling, Grant.","New York : Prestige Books, 1966"
Hanoi diary.,"Araneta-Cruz, Gemma, 1943-",Manila 1968
Vietnam by those who served : the war that was and was not /,"Miner, Ernest.","Great Neck, NY : Todd & Honeywell, 1985"
Death and the jungle /,"Veysey, Arthur.","London : Tandem Books,  1966, ?"
Five years to freedom /,"Rowe, James N., 1938-","New York : Ballantine Books,  1984, 1971"
"12, 20 & 5 : a doctor's year in Vietnam /","Parrish, John A. 1939-","Baltimore : Penguin Books, 1973"
Fighting at the 17th Parallel /,"Nguyen, Sinh.; Vu, Ky Ln.","Hanoi : Foreign Languages Pub. House, 1982"
I'm no hero /,"Plumb, Charlie.; DeWerff, Glen.","Mechanicsburg, PA : Executive Books, 1973"
South Viet Nam / Frank Hardy ... [et al.].,"Rojas, Marta.; Valds Viv, Ral.","Havana : Book Institute, 1967"
"12, 20 & 5 : a doctor's year in Vietnam /","Parrish, John A. 1939-","Baltimore : Penguin Books, 1973"
Vietnam-Perkasie : a combat marine memoir /,"Ehrhart, W. D. 1948-","New York : Kensington,  1985, 1983"
If I die in a combat zone /,"O'Brien, Tim.","London ; New York : Granada, 1980"
Chickenhawk /,"Mason, Robert, 1942-","New York : Penguin Books,  1984, 1983"
Trip to Hanoi /,"Sontag, Susan, 1933-2004.","London : Panther Books,  1969, 1968"
Timefighter : a Marine in Vietnam /,"Murtha, Gary D., 1947-","Kansas City, Mo. : G.D.M. Publications, 1985"
"Sgt. Ed Arthur's Nam,","Goebel, Ulf.","Westerville, Ohio, Dakar Pub., 1974"
No time for tombstones : life and death in the Vietnamese jungle /,"Hefley, James C.; Hefley, Marti.","Harrisburg, Penn. : Christian Publications, 1974"
Outpost of freedom /,"Donlon, Roger H. C.; Rogers, Warren,","New York : Avon Books,  1966, 1965"
Vietnamese in Southern California /,"Hagerty, Elizabeth Ann.","1980 Dissertation:  Thesis (Ph. D.)--United States International University, 1980."
In touch /,"Steinbeck, John, 1946-","New York : Dell Pub. Co., 1971"
Survivors /,"Grant, Zalin.","New York : Norton, 1985"
"Acesand aerial victories : the United States Air Force in Southeast Asia, victories, 1965-1973 /","Futrell, Robert Frank.; Eastman, James N., and others","[Maxwell Air Force Base, Ala.] : Air University, Albert F. Simpson Historical Research Center : For sale by the Supt. of Docs., U.S. Govt. Print. Off., 1976"
The anonymous dead /,"Thompson, Ione M.","New York : Carlton Press, 1972"
"Go out of your mind; a military experience,","Matthews, D. Randall.","New York, Vantage Press 1973"
Nam : the Vietnam war in the words of the men and women who fought there /,"Baker, Mark, 1950-","New York : Berkley Books,  1983, 1981"
Triage : the gathering place /,"Kelsh, James Michael.","New York : Carlton Press, 1977"
The diary of ten high-ranking V.C. cadres.  Publication:  [Saigon? 1968   Document:  English :  Book      Libraries Worldwide : 15     Columbia University Libraries   More Like This:  Advanced options ...   See more details for locating this item,The diary of ten high-ranking V.C. cadres.  Publication:  [Saigon? 1968   Document:  English :  Book      Libraries Worldwide : 15     Columbia University Libraries   More Like This:  Advanced options ...   See more details for locating this item,[Saigon? 1968
Journal of a plague year /,"Parrish, John A. 1939-","[London] : Fontana,  1979, 1972"
Woman at war : no tears to flow /,"Briand, Rena.","Melbourne : Phuong-Hoang Press, 1971"
"Diary of an infiltrator.  Publication:  Saigon, United States Mission in Vietnam, 1966   Document:  English :  Book      Libraries Worldwide : 14   More Like This:  Advanced options ...   See more details for locating this item","Diary of an infiltrator.  Publication:  Saigon, United States Mission in Vietnam, 1966   Document:  English :  Book      Libraries Worldwide : 14   More Like This:  Advanced options ...   See more details for locating this item","Saigon, United States Mission in Vietnam, 1966"
Goodbye Mr. President ; the story of one man's search for peace.,"Kirban, Salem.","Huntington Valley, Pa., 1967"
Scars and stripes : the true story of one man's courage in facing death as a Vietnam POW /,"McDaniel, Eugene B.; Johnson, James Leonard,","[S.l. : s.n.], 1975"
Behind the scenes in Vietnam /,"Hollingsworth, Tom.","Oklahoma City : Tom Hollingsworth, 1967"
The new legions /,"Duncan, Don, 1930-","New York : Pocket Books, 1967"
Reminiscences of a Vietnamese surgeon /,"Tn-That, Tng.","Hanoi : Foreign Languages Pub. House, 1980"
Artillery medic in Viet Nam /,"Bozek, David A.","New York : Vantage Press, 1971"
Dispatches,"Herr, Michael, (1940- ...)., Auteur.","London : Pan Books, 1978"
Two of the missing : a reminiscence of some friends in the war /,"Young, Perry Deane.","New York : Avon Books, 1976"
When hell was in session /,"Denton, Jeremiah A.; Brandt, Ed.","Lake Wylie, S.C. : Robert E. Hooper & Assoc., 1982"
When hell was in session /,"Denton, Jeremiah A.; Brandt, Ed.","Clover, S.C. : Riverhills Plantation, 1976"
"[Vietnam flashbacks : pig iron, no. 12 /","Villani, Jim.","[Youngstown, Ohio : Pigiron Press, 1984"
If I die in a combat zone : box me up and ship me home /,"O'Brien, Tim.","New York : Dell Pub. Co.,  1974, 1973"
Vietnam : a personal impression /,"Fleming, Jim, 1940-","Toronto : Rogers Broadcasting, 1968"
Brennans war : Vietnam 1965-1969 /,"Brennan, Matthew, 1946-","Novato, CA : Presidio Press, 1985"
In touch,"Steinbeck, John, 1946-",[New York] Dell 1970
The war of the innocents /,"Flood, Charles Bracelen.","New York : Bantam Books, 1970"
Hell's brigade /,"Goodman, Charles.","New York : Lancer Books, 1966"
Call me no name.,"Brown, Fred Leo.","New York, Vantage Press, 1973"
Living proof /,"McClary, Clebe.; Barker, Diane.","Pawleys Island, SC : C. McClary,  1984, 1978"
Dear America : letters home from Vietnam /,"Edelman, Bernard.","New York ; London : Pocket Books, 1985"
The National Liberation Front (Kaiho-sensen) : a serial [i.e. sequel] to Vietnam - a voice from the villages /,"Honda, Katsuichi, 1933-","Tokyo, Japan : Committee for the English Publication of Vietnam - A voice from the villages, 1968"
Brennan's War /,"Brennan, Matthew, 1946-","Novato, CA : Presidio Press, 1985"
The way he lived : the story of Nguyen Van Troi /,"Phan, Thi Quyn.","[S.l.] : Afro-Asian Writers' Bureau, 1966"
"In the presence of mine enemies, 1965-1973; a prisoner of war","Rutledge, Howard.; Rutledge, Phyllis.; White, Mel,, and others","London, Collins, 1974"
In the presence of mine enemies : the true story of a U.S. pilot and his wife /,"Rutledge, Howard.; Rutledge, Phyllis., and others","[Old Tappan, N.J.] : F.H. Revell, 1973"
Bloods : an oral history of the Vietnam War /,"Terry, Wallace,","New York : Ballantine Books, 1984"
A Saigon diary /,"Boba, Antonio.","New York : Vantage Press, 1971"
My tour in Viet Nam : a burlesque shocker /,"Williams, Marion L.","New York : Vantage, 1970"
"Rand Vietnam interview series V Viet Cong organizational activities at hamlet/village level.  Publication:  [S.l.] : Micromation Systems, 1972   Document:  English :  Book   :  Microform         Libraries Worldwide : 10   More Like This:  Advanced options ...   See more details for locating this item","Rand Vietnam interview series V Viet Cong organizational activities at hamlet/village level.  Publication:  [S.l.] : Micromation Systems, 1972   Document:  English :  Book   :  Microform         Libraries Worldwide : 10   More Like This:  Advanced options ...   See more details for locating this item","[S.l.] : Micromation Systems, 1972"
The war of the innocents /,"Flood, Charles Bracelen.","New York : Bantam Books, 1970"
Hell's brigade /,"Goodman, Charles.","New York : Lancer Books, 1966"
Dust of life : children of the Saigon streets /,"Thomas, Liz.","New York : Dutton, 1977"
"Letters from Vietnam,","Ransom, Robert C., 1944-1968.","[Bronxville? N.Y., 1968"
Thumbs up /,"Favreau, Dan.","Minneapolis [Minn.] : Montage Books, 1981"
The last day /,"Pilger, John.","London : Mirror Group Books, 1975"
"Letters from Vietnam,","Wise, Gordon S., 1949-1970.",[Minneapolis] 1971
"In the presence of mine enemies, 1965-1973 : a prisoner of war /","Rutledge, Howard.; Rutledge, Phyllis.; White, Mel,, and others","New York : Pyramid Publications,  1975, 1973"
Home before morning : the story of an army nurse in Vietnam /,"Van Devanter, Lynda.; Morgan, Christopher.","New York, N.Y. : Warner Books,  1984, 1983"
Rand Vietnam interview series K and KO elements of Viet Cong and North Vietnam cohesion.    Corp,Rand Corporation.,"[S.l.] : Micromation Systems, 1972"
Rand Vietnam interview series PIE Viet Cong infrastructure in South Vietnamese villages.    Corp,Rand Corporation.,"[S.l.] : Micromation Systems, 1972"
Decent interval; an insider's account of Saigon's indecent end told by the CIA's Chief Strategy Analyst in Vietnam.,"Snepp, Frank.","New York : Random House, 1977"
A soldier reports,"Westmoreland, William C. 1914-","Garden City, N.Y. : Doubleday, 1976"
Body count : Lieutenant Calley's story /,"Calley, William Laws, 1943-; Sack, John.","Richmond, Vic. : Hutchinson of Australia, 1971"
"Under fire : growing up on the Plain of Jars.  Publication:  Dorchester, Mass. : Indochina Curriculum Group, 1974   Document:  English :  Book      Libraries Worldwide : 9   More Like This:  Advanced options ...   See more details for locating this item","Under fire : growing up on the Plain of Jars.  Publication:  Dorchester, Mass. : Indochina Curriculum Group, 1974   Document:  English :  Book      Libraries Worldwide : 9   More Like This:  Advanced options ...   See more details for locating this item","Dorchester, Mass. : Indochina Curriculum Group, 1974"
When hell was in session /,"Denton, Jeremiah A.; Brandt, Ed.","Clover, SC : Commission Press, 1976"
The man who changed sides.,"Nguyn, Van Ph.","[Bangkok : South-East Asia Treaty Organization, 1968"
Carolina marine /,"Spainhour, Jud","Charlotte, N.C. : Heritage Printers, 1967"
365 days /,"Glasser, Ronald J.","London : Corgi,  1975, 1971"
Rand Vietnam interview series DT activities of Viet Cong within Dinh Tuong.    Corp,Rand Corporation.,"Alexandria, Va. : Defense and Documentation Center for Scientific and Technical Information, Cameron Station, 1972"
"Letters from South Vietnam.  Publication:  Hanoi : Foreign Languages Pub. House, 1963   Document:  English :  Book      Libraries Worldwide : 8   More Like This:  Advanced options ...   See more details for locating this item","Letters from South Vietnam.  Publication:  Hanoi : Foreign Languages Pub. House, 1963   Document:  English :  Book      Libraries Worldwide : 8   More Like This:  Advanced options ...   See more details for locating this item","Hanoi : Foreign Languages Pub. House, 1963"
"Catholics for Peace present the three speeches given at St. John's College, University of Sydney, at the Forum: Catholics, war, Vietnam, Sunday, June 18 1967.","Kenny, Denis.; Pryke, Roger.","Longueville, N.S.W. : Catholics for Peace, 1967"
Redleg : an American artilleryman's personal account of the Vietnam War /,"Gleckler, Jim.","[Miami, Okla. : s.n.], 1985"
Soldier /,"Herbert, Anthony.; Herbert, Anthony.; Wooten, James T.","Englewood, Colo. : Cloverleaf Books,  1979, 1973"
The doom pussy /,"Shepard, Elaine.","New York : Pocket Books, 1967"
The violence of fire /,"Huyssen, Ulrich.; Varnado, D. E.","Baker, La. : Joy Publishers, 1978"
Living proof : portrait of an American hero /,"McClary, Clebe.; Barker, Diane.","Pawleys Island, SC : C. McClary,  1985, 1978"
My visit to the liberated zones of South Vietnam /,"Burchett, Wilfred G., 1911-1983.","Hanoi : Foreign Languages Pub. House, 1964"
Nam : the Vietnam war in the words of the men and women who fought there /,"Baker, Mark, 1950-","Berkley, 1983"
"'Cross the pond /  Publication:  Morgantown, W. Va. : 'Cross the Pond Committee, 1977   Document:  English :  Book      Libraries Worldwide : 7   More Like This:  Advanced options ...   See more details for locating this item","'Cross the pond /  Publication:  Morgantown, W. Va. : 'Cross the Pond Committee, 1977   Document:  English :  Book      Libraries Worldwide : 7   More Like This:  Advanced options ...   See more details for locating this item","Morgantown, W. Va. : 'Cross the Pond Committee, 1977"
Pak Six : a true story /,"Basel, G. I.","Kearney, NE : Morris Pub., 1982"
A rumor of war /,"Caputo, Philip.","New York : Ballantine Books,  1978, 1977"
The wolfhounds /,"Matthews, J. W.","New York : Carlton Press, 1983"
"Vietnam, a voice from the villages /","Honda, Katsuichi, 1933-","Tokyo : Asahi Shimbun, 1967"
The new soldier /,"Kerry, John, 1943-; Thorne, David.; Butler, George.","New York : Collier Books, 1971"
'Nam /,"Baker, Mark, 1950-","New York : Morrow, 1981"
"Journal of a plague year : 12, 20 and 5.","Parrish, John A.","London : Deutsch, 1973"
A Vietnam diary /,"Swisher, Peter N., 1944-","Richmond : Hesperia Publications, 1975"
The doom pussy /,"Shepard, Elaine.","New York : Pocket Books, 1967"
Brothers black soldiers in Nam /,"Goff, Stanley.; Sanders, Robert.; Smith, Clark,","Novato, CA Presidio Press New York Berkley Books  1985, 1982"
Rand Vietnam interview series Z Viet Cong organization and motivation and experience of its members.    Corp,Rand Corporation.,"[Micromation Systems?], 1972"
Nam : the Vietnam War in the words of the men and women who fought there /,"Baker, Mark, 1950-","London : Abacus,  1983, 1981"
Reconnecting : time and history in narratives of the Vietnam War /,"Gaspar, Charles Jamieson.","1985, 1983 Dissertation:  Thesis (Ph. D.)--University of Connecticut, 1983."
Dear America : letters from Vietnam /,"Edelman, Bernard.","New York : Pocket Books, 1985"
Rand Vietnam interview series H villager's impressions of herbicide operations.    Corp,Rand Corporation.,"[S.l.] : Micromation Systems, 1972"
"Six years in hell : a returned POW views captivity, country, and the nations future /","Jensen, Jay R.","Bountiful, Utah : Horizon, 1978"
Conversations with the enemy /,"Groom, Winston.; Spencer, Duncan.","New York ; Harmondsworth : Penguin Books, 1984"
Rand Vietnam interview series AGR attitudes of refugees toward various aspects of the war.    Corp,Rand Corporation.,"[S.l.] : Micromation Systems, 1972"
Rand Vietnam interview series AGR attitudes of refugees toward various aspects of the war.    Corp,Rand Corporation.,"[S.l.] : Micromation Systems, 1972"
Hanoi diary,"Feinberg, Abraham L.","[Don Mills, Ont.] Longmans 1968"
Our great spring victory : an account of the liberation of South Vietnam /,"Van, Tien Dung.","New York : Monthly Review Press, 1977"
"Rand Vietnam interview series AG active influence within the Viet Cong North Vietnam armed forces /  Publication:  [Santa Monica, Calif.] : The Corporation, 1972   Document:  English :  Book   :  Microform         Libraries Worldwide : 6   More Like This:  Advanced options ...   See more details for locating this item","Rand Vietnam interview series AG active influence within the Viet Cong North Vietnam armed forces /  Publication:  [Santa Monica, Calif.] : The Corporation, 1972   Document:  English :  Book   :  Microform         Libraries Worldwide : 6   More Like This:  Advanced options ...   See more details for locating this item","[Santa Monica, Calif.] : The Corporation, 1972"
The thousand-yard-stare : a socio-cultural interpretation of Vietnam War narratives /,"Lewis, Lloyd B.","1983, 1982 Dissertation:  Thesis (Ph. D.)--University of Maryland, 1982."
Beyond combat,"Hutchens, James M.","New York, Pyramid Books 1970"
Ten Vietnamese /,"Sheehan, Susan, 1937-","New York : Knopf, 1967"
"If I die in a combat zone, box me up and send me home /","O'Brien, Tim, 1946-","New York, N.Y. : Dell Pub., 1973"
"True stories of survival.  Publication:  Old Tappan, N.J : Fleming H. Revell, 1976   Document:  English :  Book      Libraries Worldwide : 5   More Like This:  Advanced options ...   See more details for locating this item","True stories of survival.  Publication:  Old Tappan, N.J : Fleming H. Revell, 1976   Document:  English :  Book      Libraries Worldwide : 5   More Like This:  Advanced options ...   See more details for locating this item","Old Tappan, N.J : Fleming H. Revell, 1976"
Rand Vietnam interview series: Miscellaneous South Vietnam government policies and procedures.    Corp,Rand Corporation.,"Alexandria, Va. : Defense and Documentation Center for Scientific and Technical Information, Cameron Station, 1972"
A doctor's Vietnam diary /,"Stahler, John F.","[Mountain View, Calif.? : J.F. Stahler], 1984"
The president and some of my other friends /,"Czop, Richard M.","Lansing, MI : Kin Press, 1985"
My time in hell /,"Lisi, Patrick J.","Port Washington, N.Y. : Ashley Books, 1977"
Dispatches /,"Herr, Michael (1940-....)","New York : Avon, 1978"
Dispatches /,"Herr, Michael.","London : Picador,  1978, 1977"
"Rand Vietnam interview series FX, LX and SX Infiltration routes and methods.    Corp",Rand Corporation.,"Alexandria, Va. : Defense and Documentation Center for Scientific and Technical Information, Cameron Station, 1972"
Charlie Company : what Vietnam did to us /,"Goldman, Peter.; Fuller, Tony.","New York : Ballantine, 1983"
Rand Vietnam interview series Tet-VC Organizational activities of Viet Cong during the Tet Offensive.    Corp,Rand Corporation.,"Alexandria, Va. : Defense and Documentation Center for Scientific and Technical Information, Cameron Station,  1972, ?"
Rand Vietnam interview series PT Viet Cong knowledge of Paris negotiations.    Corp,Rand Corporation.,"Alexandria, Va. : Defense and Documentation Center for Scientific and Technical Information, Cameron Station,  1972, ?"
What I think of the Vietnam war /,"Kaya, Okinori, 1889-","[Saigon : Vietnam Council on Foreign Relations, 1968"
Rand Vietnam interview series BH attitudes toward halt of bombing of North Vietnam.    Corp,Rand Corporation.,"Alexandria, Va. : Defense and Documentation Center for Scientific and Technical Information, Cameron Station, 1972"
Everything we had : an oral history of the Vietnam War by thirty-three American Soldiers who fought it /,"Santoli, Al","New York : Random House, 1981"
A Vietnam vet named James : 2058755--USMC : a true story /,"James, William Thomas.","[Murray, Ky.] : W.T. James,  1983, 1982"
Rand Vietnam interview series SF reasons for defection.    Corp,Rand Corporation.,"[S.l.] : Micromation Systems, 1972"
Vietnam letters /,"Paul, Allen E.","Richmond, Ind. : Paul Graphics, 1978"
Voice from the burning house : Cao Ngoc Phuong's story /,"Cao-ngoc-Phuong, 1938-","[Nyack, N.Y.] : Fellowship Publications, 1969"
Once a warrior king : memoirs of an officer in Vietnam.,"Donovan, Donald.","New York : Ballantine Books, 1985"
"A ""Green Beret"" blasts the war /","Duncan, Don, 1930-","Chicago, Ill. : Distributed by--Students for a Democratic Society, 1966"
Forty days with the enemy.,"Dudman, Richard, 1918-","New York : Liveright, 1972"
If I die in a combat zone box me up and ship me home.,"O'Brien, Tim, 1946-",New York Laurel 1984
Vietnam : a reporter's war /,"Lunn, Hugh, 1941-","New York : Stein and Day,  1985, 1985"
The tainted war : culture and identity in Vietnam war narratives /,"Lewis, Lloyd B.. Auteur.","Westport (Conn.) ; London : Greenwood, 1985"
"Aces & aerial victories; the United States Air Force in Southeast Asia, 1965-1973,","Futrell, Robert Frank.","[Washington, Govt. Print. Off.] 1977"
Seven days in South Vietnam /,"Shelton, Lindsay.","Saigon [Vietnam] : Ministry of Information and Chieu Hoi of the Republic of Vietnam, 1967"
Ambush and Bird : two Vietnam battle narratives /,"Marshall, S. L. A. 1900-1977.; Marshall, S. L. A.; Marshall, S. L. A.","Garden City, New York : Nelson Doubleday, Inc.,  1968-1969"
The flotsam of war and peace : a study of the Vietnam veteran in American society /,"Fleming, Robert Howard.","1979 Dissertation:  Thesis (Ed. D.)--Boston University, 1979."
NAM : the Vietnam war in the words of the men and women who fought there /,"Baker, Mark.","New York : Berkeley Books,  1983, 1981"
Nam : the Vietnam war in the words of the men and women who fought there /,"Baker, Mark, 1950-","New York : Quill, 1981"
Letters from South Vietnam. II.,"Luu, Qu Ky.","Hanoi : Foreign Languages Publishing House, 1964"
"South Viet Nam, your strategic weapon is the people /","Rojas, Marta.","Havana : Book Institute, 1967"
Tell it to the dead : memories of a war /,"Kirk, Donald.","Chicago, 1975"
Operation barooom [sic].,"Kukler, Michael A.","[Gastonia, N.C. : TPC], 1980"
Dispatches /,"Herr, Michael.","New York : Random House, 1977"
G.I. /,"Johnson, Clifton.","New York : Vantage Press, 1980"
Soon the war is ending! /,"Vanderbreggen, Cornelius, 1915-","Hiawassee, Ga. : Reapers Fellowship, 1985"
"I'll ride the lightning when I go : destination, Vietnam /","Collins, Margaret Grahame.; Gould, Ed.","Victoria, B.C. : Cappis Press, 1982"
Here comes Charlie /,"Lollis, Charles W., 1934-1968.; Lollis, Janice.","Perry, Ga. : Crossroads Productions and Publications, 1978"
Human dignity under attack : the political and military socialization of Vietnam veterans /,"Reiff, John David.","1982 Dissertation:  Thesis (Ph. D.)--University of Michigan, 1982."
Stocktaking for the seventies.,"Burchett, Wilfred G., 1911-1983.","[Melbourne?, 1970"
Black sheep three /,"Taylor, John T.",1969-1984?
Our great spring victory : an account of the liberation of South Vietnam /,"Van Tien D~ung.; Spragens, John.","New York : Monthly Review Press, 1977"
A Soldier reports,"Westmoreland, William Childs (1914-2005). Auteur.","Garden City (N.Y.) : Doubleday, 1976"
A soldier reports /,"Westmoreland, William C.","Garden City, N.Y., 1976"
When hell was in session /,"Denton, Jeremiah A.; Brandt, Ed.","Clover, SC : Commission Press, 1976"
Beyond combat,"Hutchens, James M.","New York, Pyramid Books 1970"
"On the line /  Publication:  Jacksonville, Fla. : F.F. Hughes & Associates, 1981   Document:  English :  Book      Libraries Worldwide : 4   More Like This:  Advanced options ...   See more details for locating this item","On the line /  Publication:  Jacksonville, Fla. : F.F. Hughes & Associates, 1981   Document:  English :  Book      Libraries Worldwide : 4   More Like This:  Advanced options ...   See more details for locating this item","Jacksonville, Fla. : F.F. Hughes & Associates, 1981"
Veteran's Day /,"Kane, Rod.","[Washington, D.C.?] : Combat Bachelor Productions, 1985"
"Life.  Publication:  Chicago : Time, Inc., 1965   Document:  English :  Book      Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","Life.  Publication:  Chicago : Time, Inc., 1965   Document:  English :  Book      Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","Chicago : Time, Inc., 1965"
For self and country : a true story /,"Eilert, Rick.","New York : W. Morrow, 1983"
"Riverine : a brown-water sailor in the Delta, 1967 /","Sheppard, Don.","New York : Pocket Books, 1985"
The flotsam of war and peace : a study of the Vietnam veteran in American society /,"Fleming, Robert Howard.","1984 Dissertation:  Thesis (Ed. D.)--Boston University, 1979."
"In the presence of mine enemies, 1965-1973 ; a prisoner of war /","Rutledge, Howard.","Boston : Hall,  1974, 1973"
Tomorrow's my day off /,"Downs, Thomas R.","[Alexandria, VA : s.n., 1969"
The whole thing was a lie!,"Duncan, Don, 1930-","[Nyack, N.Y., Fellowship Publications, 1966"
The whole thing was a lie /,"Duncan, Don, 1930-","Chicago, Ill. : Students for a Democratic Society : Distributed by Veterans for Peace in Vietnam, 1966"
The whole thing was a lie! /,"Duncan, Don, 1930-","N[ew] Y[ork], N.Y. : Religious Society of Friends, 1966"
"American heritage : August/September 1978, vol. 29, no. 5.  Publication:  New York : American Heritage Pub., 1978   Document:  English :  Book      Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","American heritage : August/September 1978, vol. 29, no. 5.  Publication:  New York : American Heritage Pub., 1978   Document:  English :  Book      Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","New York : American Heritage Pub., 1978"
"Twelve, twenty and five; a doctor's year in Vietnam.","Parrish, John Anthony.",New York E.P. Dutton 1972
A rumor of war /,"Caputo, Philip.","New York : Holt, Rinehart and Winston, 1977"
"Rand Vietnam interview series TET-B refugees' reactions to Tet Offensive /  Publication:  [Santa Monica, Calif.] : The Corporation, 1972   Document:  English :  Book   :  Microform         Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","Rand Vietnam interview series TET-B refugees' reactions to Tet Offensive /  Publication:  [Santa Monica, Calif.] : The Corporation, 1972   Document:  English :  Book   :  Microform         Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","[Santa Monica, Calif.] : The Corporation, 1972"
The History of 6RAR-NZ (ANZAC) Battalion /,"Johnson, L. D.; Dorizi, R. J.","Ennogera, Qld. : 6RAR-NZ (ANZAC) Battalion,  1972-"
"Viet Nam, the unheard voices /","Luce, Don.; Sommer, John.","Ithaca and London : Cornell Univ. Press, 1969"
Rand Vietnam interview series XN effects of bombing of North Vietnam.    Corp,Rand Corporation.,"Alexandria, Va. : Defense and Documentation Center for Scientific and Technical Information, Cameron Station, 1972"
Dispatches /,"Herr, Michael.","London : Pan Books, 1979"
Dispatches /,"Herr, Michael, 1940-","London : Picador, 1979"
Dispatches /,"Herr, Michael.","[Taipei : Loyal Book Co., 1977"
"Worthy daughters and sons of Lao people  Publication:  [Hanoi?] Neo Lao Haksat Publications, 1966   Document:  English :  Book   :  Microform         Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","Worthy daughters and sons of Lao people  Publication:  [Hanoi?] Neo Lao Haksat Publications, 1966   Document:  English :  Book   :  Microform         Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","[Hanoi?] Neo Lao Haksat Publications, 1966"
Why is Canada in Vietnam? : the truth about our foreign aid.,"Culhane, Claire.","[S.l.] : NC Pr, CN, 1972"
News from Wilfred Burchett : reality of the massacre policy.,"Burchett, Wilfred G., 1911-1983.","[Melbourne?] : Beacon publication, 1970"
To bear any burden : the Vietnam War and its aftermath in the words of Americans and Southeast Asians /,"Santoli, Al, 1949-","New York : E.P. Dutton, 1985"
News from Wilfred Burchett : reality of the massacre policy.,"Burchett, Wilfred G., 1911-1983.","[Melbourne?] : Beacon publication, 1970"
To bear any burden : the Vietnam War and its aftermath in the words of Americans and Southeast Asians /,"Santoli, Al, 1949-","New York : E.P. Dutton, 1985"
Everything we had : an oral history of the Vietnam War /,"Santoli, Al,","New York : Ballantine Books, 1981"
Dear America : letters home from Vietnam /,"Edelman, Bernard,","New York : Pocket Books, 1985"
Letters from Vietnam /,"Shepherd, Richard DeWitt Barlow, -1967.","[Princeton, N.J. : A.B. Shepherd], 1968"
Vietnamese in Southern California /,"Hagerty, Elizabeth Ann.","San Diego : E.A. Hagerty, 1980   Dissertation:  Thesis (Ph. D.)--United States International University, 1980."
Vietnamese in Southern California,"Hagerty, Elizabeth Ann.","1980 Dissertation:  Thesis (Ph. D.)--United States International University, 1980."
The two shores of hell.,"Ray, Michle.","New York, D. McKay Co. 1967"
Born on the Fourth of July.,"Kovic, Ron.",1976
Born on the Fourth of July /,"Kovic, Ron.","New York : Pocket Books,  1980-1988?"
Born on the Fourth of July,"Kovic, Ron, (1946- ...)., Auteur.","New York : Pocket Books, 1976"
Born on the Fourth of July.,"Kovic, Ron.","Quality Paperback Book Club, 1976"
"Rand Vietnam interview series L Saigon residents' attitudes to the war /  Publication:  [Santa Monica, Calif.] : The Corporation, 1972   Document:  English :  Book   :  Microform         Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","Rand Vietnam interview series L Saigon residents' attitudes to the war /  Publication:  [Santa Monica, Calif.] : The Corporation, 1972   Document:  English :  Book   :  Microform         Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","[Santa Monica, Calif.] : The Corporation, 1972"
Silence was a weapon : the war for the Vietnam village /,"Herrington, Stuart A., 1941-","Novato, CA : Presidio Press, 1982"
"Rand Vietnam interview series C reactions of Viet Cong to 1967 Tet talks /  Publication:  [Santa Monica, Calif.] : The Corporation, 1972   Document:  English :  Book   :  Microform         Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","Rand Vietnam interview series C reactions of Viet Cong to 1967 Tet talks /  Publication:  [Santa Monica, Calif.] : The Corporation, 1972   Document:  English :  Book   :  Microform         Libraries Worldwide : 3   More Like This:  Advanced options ...   See more details for locating this item","[Santa Monica, Calif.] : The Corporation, 1972"
